CENTRO,PLAN,NOTA_FUERA,NOTA_UAM,DIFERENCIA
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía y Finanzas/Bachelor in Economics and Finance,8.172727272727274,7.041379310344827,1.1313479623824465
Facultad de Medicina,Máster en Neurociencia,9.0,7.671428571428572,1.3285714285714283
Facultad de Filosofía y Letras,Graduado/a en Historia (2014),7.56,8.210344827586207,-0.6503448275862072
Facultad de Ciencias,Graduado/a en Bioquímica,8.6,7.866666666666667,0.7333333333333325
Facultad de Psicología,Graduado/a en Psicología (2013),9.1,7.481481481481482,1.6185185185185178
Facultad de Ciencias,Graduado/a en Bioquímica,7.44,7.12962962962963,0.31037037037037063
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía (2018),7.449999999999999,6.629032258064516,0.8209677419354833
Facultad de Psicología,Graduado/a en Psicología (2013),8.47,7.151851851851852,1.3181481481481487
Facultad de Filosofía y Letras,Graduado/a en Historia y Ciencias de la Música,7.442857142857143,6.746875,0.6959821428571429
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",6.9,7.529411764705882,-0.6294117647058819
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",9.15,8.689655172413794,0.46034482758620676
Facultad de Psicología,Graduado/a en Psicología (2013),7.5200000000000005,8.275757575757577,-0.7557575757575767
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas (2018),9.059999999999999,7.393103448275863,1.666896551724136
Facultad de Derecho,Graduado/a en Ciencia Política y Administración Pública,7.7,6.876315789473685,0.8236842105263156
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas (2019),8.825,7.611764705882353,1.2132352941176459
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas (2018),8.5,6.106896551724137,2.3931034482758626
Facultad de Filosofía y Letras,Graduado/a en Estudios Internacionales,9.2,7.9896551724137925,1.2103448275862068
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas (2019),6.722222222222222,7.286666666666666,-0.5644444444444439
Facultad de Ciencias,Graduado/a en Bioquímica,9.86,8.725806451612904,1.1341935483870955
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",9.14,8.2,0.9400000000000013
Facultad de Derecho,Graduado/a en Derecho y en Ciencia Política y Administración Pública,6.225,6.302173913043478,-0.07717391304347831
Facultad de Derecho,Graduado/a en Derecho y en Ciencia Política y Administración Pública,8.425,7.928571428571429,0.4964285714285719
Facultad de Derecho,Graduado/a en Derecho y en Ciencia Política y Administración Pública (2019),6.8,6.412820512820512,0.3871794871794876
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Infantil y en Maestro/a en Educación Primaria,8.0,8.535897435897436,-0.5358974358974358
Facultad de Psicología,Graduado/a en Psicología (2013),6.375,6.9941176470588236,-0.6191176470588236
Facultad de Derecho,Graduado/a en Derecho,7.6625,7.771875,-0.109375
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía,6.777777777777778,5.979310344827587,0.7984674329501908
Facultad de Filosofía y Letras,Graduado/a en Estudios Internacionales,7.959999999999999,8.937142857142858,-0.9771428571428586
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas,6.354545454545455,6.208695652173914,0.14584980237154177
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Turismo,8.125,6.02,2.1050000000000004
Facultad de Ciencias,Graduado/a en Matemáticas,9.5625,9.653846153846153,-0.0913461538461533
Facultad de Derecho,Graduado/a en Derecho y en Ciencia Política y Administración Pública,6.716666666666666,6.8113636363636365,-0.09469696969697061
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Turismo (2018),8.5,6.703125,1.796875
Facultad de Filosofía y Letras,Graduado/a en Ciencias y Lenguas de la Antigüedad,8.08,7.923333333333333,0.15666666666666718
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas (2018),7.125,7.26896551724138,-0.14396551724138007
Facultad de Filosofía y Letras,Graduado/a en Historia del Arte y en Ciencias y Lenguas de la Antigüedad,8.5,7.87,0.6299999999999999
Facultad de Ciencias,Graduado/a en Física,9.3,8.670370370370371,0.6296296296296298
Facultad de Filosofía y Letras,Graduado/a en Filosofía,9.9,8.36060606060606,1.5393939393939409
Facultad de Filosofía y Letras,Graduado/a en Historia,7.2333333333333325,6.82258064516129,0.41075268817204247
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas (2018),6.88,7.517241379310345,-0.6372413793103453
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Infantil,5.5,8.04,-2.539999999999999
Facultad de Filosofía y Letras,Graduado/a en Estudios Ingleses,9.511111111111111,8.490322580645161,1.0207885304659499
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Infantil y en Maestro/a en Educación Primaria,8.8,8.582926829268292,0.21707317073170884
Facultad de Derecho,Graduado/a en Derecho,8.166666666666666,7.527777777777778,0.6388888888888884
Facultad de Filosofía y Letras,Graduado/a en Historia (2014),8.666666666666666,6.522222222222222,2.144444444444444
Escuela Politécnica Superior,Graduado/a en Ingeniería Informática,8.0,7.477777777777778,0.5222222222222221
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Primaria,8.0,9.075,-1.0749999999999993
Facultad de Filosofía y Letras,Graduado/a en Traducción e interpretación,7.3,6.414285714285715,0.8857142857142852
Facultad de Derecho,Graduado/a en Ciencia Política y Administración Pública,9.7,6.842105263157895,2.8578947368421046
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas (2018),7.3999999999999995,7.0344827586206895,0.36551724137930997
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",8.52,7.862857142857142,0.6571428571428575
Facultad de Derecho,Graduado/a en Derecho y en Ciencia Política y Administración Pública,8.35,7.300000000000001,1.049999999999999
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas (2018),10.0,9.175862068965518,0.8241379310344819
Facultad de Ciencias,Graduado/a en Bioquímica,9.89,8.585185185185184,1.3048148148148169
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",8.08,6.933333333333334,1.1466666666666665
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Infantil y en Maestro/a en Educación Primaria,6.75,7.8358974358974365,-1.0858974358974365
Facultad de Psicología,Graduado/a en Psicología (2013),7.9,6.196969696969697,1.7030303030303031
Facultad de Filosofía y Letras,Graduado/a en Traducción e interpretación,8.727272727272727,8.02142857142857,0.7058441558441562
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas,6.9,7.140384615384615,-0.24038461538461497
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",9.209999999999999,8.906666666666666,0.3033333333333328
Facultad de Ciencias,Graduado/a en Física,9.066666666666666,8.048275862068966,1.0183908045977006
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas,6.8875,8.320408163265306,-1.4329081632653056
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",7.74,8.639999999999999,-0.8999999999999986
Facultad de Filosofía y Letras,Graduado/a en Traducción e interpretación,7.2,7.448571428571428,-0.24857142857142822
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Infantil y en Maestro/a en Educación Primaria,8.2,8.820512820512821,-0.6205128205128219
Facultad de Medicina,Graduado/a en Medicina (2014),9.915384615384616,8.0875,1.8278846153846153
Facultad de Ciencias,Máster en Calidad de Aguas Continentales,8.7,8.75,-0.05000000000000071
Facultad de Ciencias,Graduado/a en Nutrición Humana y Dietética,9.175,8.655172413793103,0.5198275862068975
Facultad de Medicina,Graduado/a en Medicina (2014),9.0,8.32909090909091,0.67090909090909
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas,8.8,8.089655172413792,0.7103448275862085
Facultad de Derecho,Graduado/a en Derecho (2016),7.125,7.440540540540541,-0.3155405405405407
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas,9.511111111111111,6.970833333333334,2.540277777777777
Facultad de Filosofía y Letras,Graduado/a en Traducción e interpretación,6.211111111111111,7.425806451612903,-1.214695340501792
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía y Finanzas/Bachelor in Economics and Finance,5.875,6.344117647058823,-0.4691176470588232
Facultad de Psicología,Graduado/a en Psicología (2013),7.75,7.578787878787878,0.17121212121212182
Escuela Politécnica Superior,Graduado/a en Ingeniería Informática y Matemáticas,8.6,7.704166666666667,0.895833333333333
Facultad de Filosofía y Letras,Graduado/a en Traducción e interpretación,7.925,7.377777777777778,0.5472222222222216
Facultad de Derecho,Graduado/a en Derecho y en Administración y Dirección de Empresas,7.425,7.59433962264151,-0.1693396226415098
Facultad de Filosofía y Letras,Graduado/a en Estudios Internacionales,9.440000000000001,8.34,1.1000000000000014
Facultad de Psicología,Graduado/a en Psicología (2013),7.7333333333333325,7.228571428571429,0.5047619047619039
Facultad de Derecho,Graduado/a en Derecho (2016),7.121052631578948,7.054545454545454,0.06650717703349418
Facultad de Medicina,Graduado/a en Enfermería,7.742857142857143,7.395833333333333,0.34702380952380985
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",6.9,8.100000000000001,-1.200000000000001
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",9.3,8.50294117647059,0.7970588235294116
Facultad de Psicología,Graduado/a en Psicología (2013),8.75,8.617647058823529,0.132352941176471
Facultad de Derecho,Graduado/a en Derecho y en Ciencia Política y Administración Pública,7.3,6.06,1.2400000000000002
Facultad de Medicina,Graduado/a en Medicina,9.090909090909092,7.609259259259259,1.4816498316498325
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía y Finanzas/Bachelor in Economics and Finance,8.25,7.38125,0.8687500000000004
Facultad de Formación de Profesorado y de la Educación,Graduado/a en Maestro/a en Educación Primaria,9.76,7.8999999999999995,1.8600000000000003
Facultad de Derecho,Graduado/a en Derecho y en Ciencia Política y Administración Pública,8.461111111111112,6.60625,1.854861111111112
Facultad de Medicina,Graduado/a en Medicina (2014),9.666666666666666,9.401960784313726,0.26470588235294024
Facultad de Medicina,Graduado/a en Medicina (2014),6.880645161290323,7.705,-0.8243548387096773
Facultad de Derecho,Graduado/a en Derecho,5.816666666666666,6.415151515151515,-0.5984848484848486
Facultad de Psicología,Graduado/a en Psicología (2013),7.720000000000001,9.121212121212121,-1.4012121212121205
Facultad de Derecho,Graduado/a en Derecho,7.42,6.970588235294118,0.4494117647058822
Facultad de Medicina,Graduado/a en Medicina,7.6499999999999995,8.016363636363636,-0.3663636363636362
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía,6.75,7.159375,-0.4093749999999998
Facultad de Derecho,Graduado/a en Derecho (2016),6.88,6.1971428571428575,0.6828571428571424
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Administración y Dirección de Empresas,7.833333333333333,6.955172413793103,0.87816091954023
Facultad de Filosofía y Letras,Graduado/a en Historia y Ciencias de la Música,8.25,6.466666666666667,1.7833333333333332
Facultad de Filosofía y Letras,Graduado/a en Traducción e interpretación,7.82,7.982857142857142,-0.16285714285714192
Facultad de Ciencias,Máster en Calidad de Aguas Continentales (2010),8.971428571428572,9.133333333333335,-0.1619047619047631
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",7.08,7.177142857142857,-0.09714285714285698
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",9.136363636363637,8.025862068965518,1.110501567398119
Facultad de Derecho,Graduado/a en Derecho,5.5875,6.21875,-0.6312499999999996
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Turismo (2018),6.714285714285714,6.996666666666667,-0.2823809523809526
Facultad de Filosofía y Letras,"Máster en Estudios Literarios y Culturales Británicos y de los Países de Habla Inglesa. Literatura, ",10.0,9.5,0.5
Facultad de Ciencias Económicas y Empresariales,"Grado conjunto (UPF/UAM/UC3M)Filosofía, Política y Economía",7.759090909090909,8.02,-0.26090909090909076
Facultad de Derecho,Graduado/a en Derecho y en Ciencia Política y Administración Pública (2019),8.22,7.504545454545454,0.7154545454545467
Facultad de Ciencias,Graduado/a en Nutrición Humana y Dietética,9.15,7.775862068965517,1.3741379310344835
Facultad de Filosofía y Letras,Graduado/a en Traducción e interpretación,7.2,7.6466666666666665,-0.4466666666666663
Escuela Politécnica Superior,Graduado/a en Ingeniería Informática,9.5,7.141176470588236,2.3588235294117643
Facultad de Filosofía y Letras,Graduado/a en Traducción e interpretación,5.5625,7.040625,-1.4781250000000004
Facultad de Derecho,Graduado/a en Derecho,7.470000000000001,6.133333333333334,1.336666666666667
Facultad de Ciencias,Graduado/a en Ciencia y Tecnología de los Alimentos,6.5200000000000005,6.781818181818182,-0.2618181818181817
Facultad de Derecho,Graduado/a en Derecho (2016),8.2,7.405555555555556,0.7944444444444434
Facultad de Ciencias Económicas y Empresariales,Graduado/a en Economía (2018),7.575,7.787096774193548,-0.21209677419354822
Facultad de Filosofía y Letras,"Graduado/a en Lenguas modernas, cultura y comunicación",7.090000000000001,7.92,-0.8299999999999992
Facultad de Filosofía y Letras,"Graduado/a en estudios de Asia y África: Árabe, Chino y Japonés",8.927272727272728,6.953571428571428,1.9737012987012994
Escuela Politécnica Superior,Graduado/a en Ingeniería Informática,7.8,6.386111111111111,1.4138888888888888
